life_history,Taxon,Habitat,Phylum,Class,Family,Genus,Species,Name,High_acc_temp,Low_acc_temp,Acc_window,proximity_high_acc_ctmax,Source,ctmax,ctmax_ARR,duration,latitude,longitude,Metric,ramping,abs_latitude,Latitudinal_bin,min_latitudinal_bin,Hemisphere,Abs_northern_distribution,Abs_southern_distrib,min_hemisphere_lim,max_hemisphere_lim,lat_range_size,mid_latitude,mean_env_temp,max_env_temp,Ctmax_now,TSM,time_loss_TSM_4.5,time_loss_TSM_8.5,time_gained_with_acclimation_4.5,time_gained_with_acclimation_8.5,percent_increase_TSM,Error_checked,Reference,doi,Jstor_ref,ref,url,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Plethodontidae,Plethodon,chlorobryonis,Plethodon chlorobryonis,25.0,15.0,10.0,9.0,wild,34.0,0.2,28,36,-78,crit,60.0,36,mid,37.5,N,43,29,29,43,15,36,31.6,36.9,35.3,0.0,0.0,0.0,0.0,0.0,0,13/02/2017,Elwood 2003,,,"PhD Thesis: Variation in hsp70 levels and thermotolerance among terrestrial salamanders of the Plethodon glutinosus complex, Drexel University",,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Plethodontidae,Plethodon,ocmulgee,Plethodon ocmulgee,25.0,15.0,10.0,9.8,wild,34.8,0.2,28,32,-83,crit,60.0,32,mid,37.5,N,33,30,30,43,3,32,33.5,40.0,36.4,0.0,0.0,0.0,0.0,0.0,0,10/04/2017,Elwood 2003,,,"PhD Thesis: Variation in hsp70 levels and thermotolerance among terrestrial salamanders of the Plethodon glutinosus complex, Drexel University",,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Porcellanidae,Petrolisthes,cinctipes,Petrolisthes cinctipes,18.0,8.0,10.0,16.0,wild,34.0,0.2,70,36,-121,crit,4.0,36,mid,37.5,N,54,35,35,54,19,40,13.2,15.6,33.1,17.5,676.9,407.3,128.6,77.4,16,9/02/2017,Stillman and Somero 2000,doi: 10.1086/316738,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Reptilia,Polychrotidae,Anolis,distichus,Anolis distichus,30.0,20.0,10.0,10.6,wild,40.6,0.2,7,29,-80,crit,120.0,29,mid,37.5,N,26,18,18,26,8,22,31.8,38.0,40.9,2.9,99.7,59.1,19.5,11.6,16,10/02/2017,Corn 1971,,http://www.jstor.org/stable/1562838,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Hylidae,Litoria,lesueuri,Litoria lesueuri,25.0,10.0,15.0,9.5,wild,34.5,0.2,12,-38,151,crit,60.0,38,mid,37.5,S,-15,-37,15,37,21,26,21.8,25.6,33.9,8.3,434.7,256.8,86.9,51.4,17,9/04/2017,Brattstrom 1970,doi: 10.1016/0010-406x(70) 90915-1,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Hylidae,Litoria,lesueuri,Litoria lesueuri,25.0,10.0,15.0,9.5,wild,34.5,0.2,12,-17,151,crit,60.0,17,low,12.5,S,-15,-37,15,37,21,26,30.6,36.5,35.6,0.0,0.0,0.0,0.0,0.0,0,9/04/2017,Brattstrom 1970,doi: 10.1016/0010-406x(70) 90915-1,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Arachnida,Podacaridae,Halozetes,marinus,Halozetes marinus,10.0,5.0,5.0,27.9,wild,37.9,0.2,7,-46,37,crit,10.0,46,mid,37.5,S,-55,-68,55,68,13,61,6.5,8.2,37.2,29.0,2017.2,1198.4,403.4,239.7,17,10/02/2017,Deere et al 2006,doi:10.1016/j.jinsphys.2006.03.009 ,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Plethodontidae,Plethodon,chlorobryonis,Plethodon chlorobryonis,25.0,15.0,10.0,9.1,wild,34.1,0.2,28,33,-81,crit,60.0,33,mid,37.5,N,43,29,29,43,15,36,33.7,39.4,35.8,0.0,0.0,0.0,0.0,0.0,0,13/02/2017,Elwood 2003,,,"PhD Thesis: Variation in hsp70 levels and thermotolerance among terrestrial salamanders of the Plethodon glutinosus complex, Drexel University",,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Plethodontidae,Plethodon,glutinosus,Plethodon glutinosus,25.0,15.0,10.0,9.5,wild,34.5,0.2,28,40,-79,crit,60.0,40,mid,37.5,N,43,29,29,43,15,36,27.7,32.8,35.0,2.2,102.9,62.3,20.6,12.5,17,13/02/2017,Elwood 2003,,,"PhD Thesis: Variation in hsp70 levels and thermotolerance among terrestrial salamanders of the Plethodon glutinosus complex, Drexel University",,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Plethodontidae,Plethodon, c. cinereus,Plethodon cinereus,25.0,15.0,10.0,8.5,wild,33.5,0.2,7,42,-76,crit,45.0,42,mid,37.5,N,49,33,33,49,16,41,26.4,31.3,33.8,2.5,99.3,61.2,19.9,12.2,17,11/04/2017,Feder & Pough 1975,doi: 10.1016/S0010-406X(75)80207-6,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Reptilia,Lacertidae,Eremias,brenchleyi,Eremias brenchleyi,38.0,28.0,10.0,6.5,wild,44.5,0.2,21,33,116,crit,15.0,33,mid,37.5,N,47,34,34,47,13,40,31.8,37.5,43.3,5.8,224.0,136.1,44.8,27.2,17,11/04/2017,Hong et al 2009,,,"Temperature acclimation affects thermal preference and tolerance in three Eremias lizards (Lacertidae), 
Current Zoology, 2009, 55(4): 258 - 265",,,,,,,,,
adult,terrestrial arthropods,terrestrial,Arthropoda,Insecta,Coleoptera,Embryonopsis,halticella,Embryonopsis halticella,15.0,5.0,10.0,27.8,wild,42.8,0.2,7,-47,37,crit,30.0,47,mid,37.5,S,-46,-53,53,46,7,50,26.4,31.3,45.1,13.8,958.9,569.6,191.8,113.9,17,14/04/2017,"Klok and Chown, 1998b",,,"J Insect Physiol 44, 615-628",,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Reptilia,Lacertidae,Eremias,multiocellata,Eremias multiocellata,38.0,33.0,5.0,5.6,wild,43.6,0.2,135,41,-107,crit,15.0,41,mid,37.5,N,50,36,36,50,14,43,23.3,27.6,40.7,13.1,558.0,340.9,111.6,68.2,17,14/04/2017,Li et al 2009,,,"Current Zoology, 55(4), 258-265",,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Anguillidae,Gobiomorphus ,basalis,Gobiomorphus basalis,20.0,12.0,8.0,13.9,wild,33.9,0.2,7,-38,175,crit,30.0,38,mid,37.5,S,-35,-47,35,47,12,41,22.8,22.8,34.5,11.7,678.5,403.6,135.7,80.7,17,5/04/2017,"Simons, 1984",,,"Species-specific responses of freshwater organisms to elevated water temperatures. Waikato Valley Authority Technical Publication 29, Hamilton. ",,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Reptilia,Chelydridae,Chelydra,serpentina,Chelydra serpentina,25.0,15.0,10.0,16.1,lab,41.1,0.2,180,42,-78,leth,60.0,42,mid,37.5,N,51,-2,0,51,51,26,25.1,29.9,41.1,11.2,449.0,276.7,89.8,55.3,17,15/04/2017,Williamson et al 1989,doi: 10.1016/0306-4565(89)90027-2,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Myobatrachidae,Crinia,signifera,Crinia signifera,25.0,5.0,20.0,10.7,wild,35.7,0.2,12,-38,148,crit,60.0,38,mid,37.5,S,-28,-43,28,43,16,35,24.2,29.9,35.5,5.6,326.1,191.1,66.8,39.2,17,9/04/2017,Brattstrom 1970,doi: 10.1016/0010-406x(70) 90915-1,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Palaemonidae, Palaemon ,elegans,Palaemon elegans ,25.0,15.0,10.0,10.0,wild,35.0,0.2,7,50,4,crit,45.0,50,mid,37.5,N,68,20,20,68,48,44,11.9,20.8,32.3,11.5,505.4,313.3,106.1,65.8,17,14/04/2017,Magozzi & Calosi 2014,doi: 10.1111/gcb.12695,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Brachydanio,rerio ,Brachydanio rerio ,35.0,25.0,10.0,4.8,wild,39.8,0.2,45,26,91,crit,60.0,26,mid,37.5,N,33,8,8,33,25,21,31.6,31.6,39.1,7.5,342.3,211.7,71.9,44.5,17,14/04/2017,Majhi & Das 2013,doi: 10.4194/1303-2712-v13_2_19,,,,,,,,,,,
adult,aquatic invertebrates,marine,Echinodermata,Echinoidea,Strongylocentrotidae,Strongylocentrotus ,droebachiensis ,Strongylocentrotus droebachiensis ,10.3,3.2,7.1,13.7,wild,24.0,0.2,60,78,11,crit,0.0,78,high,60.0,N,80,50,50,80,30,65,7.7,11.5,23.5,12.0,244.1,167.9,51.6,35.5,17,10/02/2017,Richard et al 2012,doi:10.1016/j.jembe.2012.01.010,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Bufonidae,Rhinella,marina,Rhinella marina,30.0,26.0,4.0,11.8,wild,41.8,0.2,17,19,142,crit,60.0,19,low,12.5,S,26,-34,34,26,60,-4,30.8,37.4,42.0,4.6,275.6,166.4,58.4,35.3,17,13/02/2017,Brattstrom 1968,doi: 10.1016/0010-406X(68)90961-4,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Hylidae,Acris,crepitans,Acris crepitans,35.0,25.0,10.0,8.2,wild,43.2,0.2,5,43,-97,crit,36.0,43,mid,37.5,N,45,25,25,45,20,32,30.4,35.0,42.3,7.3,285.0,175.6,61.0,37.6,18,10/02/2017,Dunlap 1968,doi.org/10.1016/0010-406X(69)90057-7,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprindae,Gila,bicolor,Gila bicolor mohavensis,30.0,24.0,6.0,6.2,wild,36.2,0.2,7,35,-117,crit,8.4,35,mid,37.5,N,44,35,35,44,9,40,37.8,37.8,37.9,0.1,3.2,1.9,0.7,0.4,18,14/04/2017,McClanahan et al 1986,doi:10.1016/j.jtherbio.2003.11.005 ,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Myobatrachidae,Limnodynastes,dorsalis,Limnodynastes dorsalis,25.0,5.0,20.0,11.5,wild,36.5,0.2,12,-31,146,crit,60.0,31,mid,37.5,S,-25,-42,25,42,17,34,33.2,39.7,38.3,0.0,0.0,0.0,0.0,0.0,0,9/04/2017,Brattstrom 1970,doi: 10.1016/0010-406x(70) 90915-1,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprindae,Gila,intermedia,Gila intermedia,30.0,25.0,5.0,8.1,wild,38.1,0.2,14,33,-110,crit,18.0,33,mid,37.5,N,34,26,26,34,8,30,32.0,32.0,38.5,6.5,231.7,137.5,51.0,30.3,18,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,Am J Trop Med Hyg 74(5) 786-794,,,,,,,,,
juvenile,fish,marine,Chordata,Actinopterygii,Moronidae,Dicentrarchus,labrax,Dicentrarchus labrax,25.0,15.0,10.0,10.9,lab,35.9,0.2,42,36,35,crit,18.0,36,mid,37.5,N,72,11,11,72,61,42,22.5,28.7,35.4,6.7,286.5,172.5,63.0,37.9,18,10/02/2017,Dulger et al 2012,,,Physiol Zool 41(4)432-439,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Plethodontidae,Plethodon,variolatus,Plethodon variolatus,25.0,15.0,10.0,9.2,wild,34.2,0.2,28,33,-80,crit,60.0,33,mid,37.5,N,33,32,32,33,33,33,34.1,39.6,36.2,0.0,0.0,0.0,0.0,0.0,0,10/04/2017,Elwood 2003,,,"PhD Thesis: Variation in hsp70 levels and thermotolerance among terrestrial salamanders of the Plethodon glutinosus complex, Drexel University",,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Hyalidae,Hyale,grandicornis,Hyale grandicornis,7.0,3.0,4.0,28.2,wild,35.2,0.2,9,-34,19,crit,6.0,34,mid,37.5,S,-25,-45,25,45,20,35,17.4,19.8,37.5,17.8,1146.3,695.1,254.7,154.5,18,11/04/2017,Faulkner et al 2014,doi: 10.1111/1365-2435.12219,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Portunidae,Carcinus,maenus,Carcinus maenus,23.0,6.0,17.0,12.5,wild,35.5,0.2,42,49,-125,leth,4.0,49,mid,37.5,N,70,20,20,70,50,45,10.8,17.0,32.8,15.7,722.4,444.8,161.5,99.4,18,14/04/2017,Kelley et al 2011,doi:10.1016/j.jembe.2011.08.005 ,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Terapontidae,Therapon,jarbua,Therapon jarbua,35.0,25.0,10.0,8.8,wild,43.8,0.2,4,11,79,crit,60.0,11,low,12.5,N,32,-32,0,32,32,16,29.8,32.0,42.6,10.5,548.9,342.7,123.5,77.1,18,15/04/2017,"Rajaguru, 2002",doi: 10.1016/S0306-4565(01)00026-2,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Portunidae,Carcinus,maenus,Carcinus maenus,22.0,15.0,7.0,13.8,wild,35.8,0.2,7,54,0,crit,12.0,54,high,60.0,N,68,43,43,68,25,55,10.3,14.9,33.1,18.2,955.3,601.6,218.4,137.5,19,10/02/2017,Cuculescu et al 1998,doi: 10.1016/S0306-4565(98)00008-4,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Myobatrachidae,Crinia,laevis,Crinia laevis,25.0,5.0,20.0,9.6,wild,34.6,0.2,12,-38,147,crit,60.0,38,mid,37.5,S,-38,-43,38,43,5,40,26.1,30.6,34.9,4.3,251.3,146.9,57.8,33.8,19,9/04/2017,Brattstrom 1970,doi: 10.1016/0010-406x(70) 90915-1,,,,,,,,,,,
juvenile,fish,freshwater,Chordata,Actinopterygii,Salmonidae,Salmo,clarki,Salmo clarki clarki,20.0,10.0,10.0,9.9,lab,29.9,0.2,5,48,-122,crit,24.0,48,mid,37.5,N,61,40,40,61,21,51,22.4,22.4,30.4,8.0,357.5,219.5,82.2,50.5,19,11/04/2017,Heath 1963,doi: 10.1126/science.142.3591.486,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Reptilia,Scincidae,Sphenomorphus,incognitus,Sphenomorphus incognitus,30.0,20.0,10.0,11.5,wild,41.5,0.2,14,22,122,crit,45.0,22,low,12.5,N,25,8,8,25,17,17,30.6,36.7,41.6,4.9,295.5,182.6,68.0,42.0,19,11/04/2017,"Huang et al., 2006b",,,J Therm Biol 31 378-385,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Palaemonidae,Palaemon ,varians,Palaemonetes varians,25.0,15.0,10.0,11.0,wild,36.0,0.2,7,50,1,crit,45.0,50,mid,37.5,N,56,39,39,56,17,48,12.6,18.9,33.2,14.2,680.6,421.8,156.5,97.0,19,14/04/2017,Magozzi & Calosi 2014,doi: 10.1111/gcb.12695,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Crustacea,Porcellanidae,Petrolisthes,cabrilloi,Petrolisthes cabrilloi,18.0,8.0,10.0,16.8,wild,34.8,0.2,28,31,-114,crit(heart begins to fail),6.0,31,mid,37.5,N,33,31,31,33,2,32,23.4,31.0,36.0,5.0,176.7,104.3,40.6,24.0,19,15/04/2017,Stillman2004,,,"Int Cong Ser 1275, 267-274",,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Maxillopoda,Balanidae,Amphibalanus,amphitrite,Amphibalanus amphitrite,33.4,25.4,8.0,12.8,wild,46.2,0.2,90,1,104,crit,1.0,1,low,12.5,N,42,-40,0,42,42,21,31.0,33.0,45.6,12.6,687.9,417.9,163.2,99.1,19,,Khanh Dung unpub,-,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,labridae,Notolabrus,celidotus,Notolabrus celidotus,24.0,14.0,10.0,8.4,wild,32.4,0.2,28,-43,173,crit,2.0,43,mid,37.5,N,35,46,35,46,11,40,12.9,16.9,29.7,12.8,794.9,473.6,190.8,113.7,19,11/04/2017,Hooper 2008,,,"MSC thesis: Effects of temperature change on the new Zealand marine fish, Notolabrus celidotus, University of Canterbury",,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Malacostraca,Cambaridae,Orconectes,rusticus,Orconectes rusticus,25.0,5.0,20.0,12.2,wild,37.2,0.2,7,39,-85,crit,39.0,39,mid,37.5,N,48,35,35,48,13,41,30.2,30.2,38.4,8.2,399.5,240.8,95.9,57.8,19,14/04/2017,Layne et al 1987,doi: 10.1016/0306-4565(87)90001-5,,,,,,,,,,,
juvenile,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Pogonichthys,macrolepidotus,Pogonichthys macrolepidotus,17.0,12.0,5.0,15.0,wild,32.0,0.2,7,38,-122,crit,60.0,38,mid,37.5,N,41,37,37,41,4,39,33.5,33.5,36.0,2.5,119.2,71.8,28.6,17.2,19,15/04/2017,Young&Cech1996,,,Trans Am Fish Soc 125: 664-678,,,,,,,,,
adult,terrestrial arthropods,terrestrial,Arthropoda,Insecta,Drosophilidae,Drosophila,pseudoananassae,Drosophila pseudoananassae,27.0,19.0,8.0,14.0,wild,41.0,0.2,5,-17,145,crit,6.0,17,low,12.5,S,48,-19,0,48,48,24,30.7,37.7,41.9,4.2,210.4,129.9,51.0,31.5,20,15/04/2017,Overgaard et al 2011,doi: 10.1086/661780,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Bufonidae,Anaxyrus,canorus,Anaxyrus canorus,30.0,23.0,7.0,8.0,wild,38.0,0.2,17,38,-73,crit,60.0,38,mid,37.5,N,38,38,38,38,0,38,30.4,34.9,38.1,3.2,158.2,95.0,38.4,23.1,20,17/02/2017,Brattstrom 1968,doi: 10.1016/0010-406X(68)90961-4,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Bufonidae,Incilius,mazatlanensis,Incilius mazatlanensis,30.0,23.0,7.0,9.9,wild,39.9,0.2,17,22,-105,crit,60.0,22,low,12.5,N,32,19,19,32,13,25,29.3,36.0,39.7,3.7,123.0,74.0,29.9,18.0,20,18/02/2017,Brattstrom 1968,doi: 10.1016/0010-406X(68)90961-4,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Hylidae,Litoria,peronii,Litoria peronii,25.0,10.0,15.0,11.3,wild,36.3,0.2,12,-34,146,crit,60.0,34,mid,37.5,S,-16,-38,16,38,22,27,31.4,38.6,37.9,0.0,0.0,0.0,0.0,0.0,0,13/02/2017,Brattstrom 1970,doi: 10.1016/0010-406x(70) 90915-1,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Nototheniidae,Notothenia,coriiceps,Notothenia coriiceps,4.0,-1.5,5.5,13.4,wild,17.4,0.2,14,-64,166,crit,18.0,64,high,60.0,S,-46,-78,46,78,32,62,-0.8,0.7,16.2,15.5,1193.0,621.3,297.0,154.7,20,17/02/2017,Bilyk and DeVries 2011,doi:10.1016/j.cbpa.2010.12.010 ,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Bufonidae,Rhaebo,haematiticus,Rhaebo haematiticus,30.0,26.0,4.0,7.5,wild,37.5,0.3,17,10,146,crit,60.0,10,low,12.5,N,15,3,3,15,12,9,30.8,37.4,37.7,0.3,18.4,11.1,4.6,2.8,20,18/02/2017,Brattstrom 1968,doi: 10.1016/0010-406X(68)90961-4,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Reptilia,Lacertidae,Eremias,multiocellata,Eremias multiocellata,38.0,28.0,10.0,5.5,wild,43.5,0.3,21,41,106,crit,15.0,41,mid,37.5,N,47,35,35,47,13,41,28.6,34.2,41.2,6.9,231.9,142.1,58.0,35.5,20,11/04/2017,Hong et al 2009,,,"Current Zoology, 2009, 55(4): 258 - 265",,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Reptilia,Xantusiidae,Xantusia,vigilis,Xantusia vigilis,30.0,20.0,10.0,13.0,wild,43.0,0.3,50,34,-117,crit,60.0,34,mid,37.5,N,38,23,23,38,15,31,25.0,30.5,41.8,11.3,397.6,237.6,99.4,59.4,20,13/02/2017,Kaufmann and Bennett 1989,,,Physiological Zoology 62(5): 1047-1058,,,,,,,,,
juvenile,fish,freshwater,Chordata,Actinopterygii,Salmonidae,Thymallus,arcticus,Thymallus arcticus,20.0,16.0,4.0,9.4,lab,29.4,0.3,11,45,-112,crit,24.0,45,mid,37.5,N,71,44,44,71,27,58,22.6,22.6,30.1,7.5,312.2,190.3,78.0,47.6,20,14/04/2017,Lohr et al 1996,doi: 10.1577/1548-8659(1996)125<0933:HTTOFA>2.3.CO;2 ,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinodontidae,Cyprinodon,macularius,Cyprinodon macularius,36.0,30.0,6.0,7.3,wild,43.3,0.3,7,32,-113,crit,30.0,32,mid,37.5,N,34,31,31,34,3,33,38.9,38.9,44.0,5.1,182.7,107.8,45.7,27.0,20,14/04/2017,Lowe and Heath 1969,doi.org/10.1086/physzool.42.1.30152465,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Sebastidae,Sebastes,schlegeli,Sebastes schlegeli,28.0,20.0,8.0,6.6,wild,34.6,0.3,14,35,139,crit,5.0,35,mid,37.5,N,41,34,34,41,6,37,20.2,27.5,32.7,5.1,230.1,144.6,57.5,36.1,20,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Portunidae,Portunus ,pelagicus ,Portunus pelagicus ,35.0,25.0,10.0,7.7,wild,42.7,0.3,21,20,39,crit,12.0,20,low,12.5,N,40,-38,0,40,40,20,28.8,31.1,41.1,10.0,462.3,277.7,119.7,71.9,21,15/04/2017,Qari 2014,doi:10.12980/JCLM.2.2014JCLM-2014-0057 ,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Blennidae,Blennius,pholis,Blennius pholis,20.0,10.0,10.0,15.1,wild,35.1,0.3,30,54,0,leth,4.0,54,high,60.0,N,65,18,18,65,47,42,10.3,14.9,32.6,17.6,926.5,583.4,240.9,151.7,21,10/02/2017,Campbell and Davies1975,doi: 10.1016/S0300-9629(75)80145-9,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprindae,Cyprinodon,macularius,Cyprinodon macularius,30.0,25.0,5.0,11.3,lab,41.3,0.3,14,33,-110,crit,18.0,33,mid,37.5,N,34,31,31,34,3,33,32.0,32.0,41.8,9.8,347.9,206.5,90.5,53.7,21,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Mugilidae,Liza,viagiensis,Liza viagiensis,36.0,26.0,10.0,8.3,wild,44.3,0.3,14,-5,123,crit,18.6,5,low,12.5,S,32,-24,0,32,32,16,29.7,30.9,42.4,11.5,700.5,420.0,182.1,109.2,21,10/04/2017,Eme & Bennett 2009,doi:10.1016/j.jtherbio.2009.02.005 ,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Catostomidae,Catostomus ,platyrhynchus ,Catostomus platyrhynchus ,25.0,20.0,5.0,8.6,wild,33.6,0.3,10,44,103,leth,18.0,44,mid,37.5,N,54,38,54,38,16,17,28.4,28.4,34.5,6.1,196.6,118.1,51.1,30.7,21,5/04/2017,Schultz & Bertrand 2011,doi: 10.3398/064.071.0308,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Fundulidae,Fundulus,heteroclitus,Fundulus heteroclitus macrolepidotus,34.0,22.4,11.6,7.3,wild,41.3,0.3,21,29,-122,crit,18.3,29,mid,37.5,N,52,28,28,52,24,40,18.4,20.8,37.2,16.4,561.7,333.0,146.6,86.9,21,10/02/2017,Fangue et al 2006,doi:10.1242/jeb.02260 ,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Engraulidae,Engraulis,japonica,Engraulis japonica,28.0,20.0,8.0,6.7,wild,34.7,0.3,14,35,139,crit,5.0,35,mid,37.5,N,49,2,2,49,47,26,20.2,27.5,32.7,5.1,230.2,144.7,60.4,38.0,21,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Blennidae,Parablennius,marmoreus,Parablennius marmoreus,29.0,26.0,3.0,6.6,wild,35.6,0.3,30,-24,-45,crit,1.0,23,low,12.5,S,38,7,7,38,31,23,24.8,27.7,34.5,6.8,492.4,300.5,131.3,80.1,21,11/04/2017,Ines 2014 (MSci Thesis) Universidade de Lisboa,,,MSCi thesis,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Dasyatidae,Dasyatis,sabina,Dasyatis sabina,35.1,20.5,14.6,8.1,wild,43.2,0.3,20,29,-85,crit,18.0,29,mid,37.5,N,39,17,17,39,22,28,24.2,30.2,40.3,10.1,346.9,205.6,92.7,54.9,21,10/02/2017,Fangue & Bennett 2003,,,"Thermal Tolerance Responses of Laboratory-Acclimated and Seasonally Acclimatized Atlantic Stingray, Dasyatis sabina. Copeia: June 2003, Vol. 2003, No. 2, pp. 315-325.",,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Plethodontidae,Plethodon,grobmani,Plethodon grobmani,25.0,15.0,10.0,9.5,wild,34.5,0.3,28,30,-84,crit,60.0,30,mid,37.5,N,32,28,28,32,4,34,32.4,39.6,36.5,0.0,0.0,0.0,0.0,0.0,0,10/04/2017,Elwood 2003,,,"PhD Thesis: Variation in hsp70 levels and thermotolerance among terrestrial salamanders of the Plethodon glutinosus complex, Drexel University",,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinodontidae,Cyprinodon,salinus,Cyprinodon salinus,35.0,25.0,10.0,8.1,lab,43.1,0.3,10,36,-116,crit,18.0,36,mid,37.5,N,38,35,35,38,3,37,37.9,37.9,43.9,6.0,231.8,139.5,62.6,37.7,21,14/04/2017,Otto and Gerking 1973,,http://www.jstor.org/stable/30152515,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Xiphophorus,variatus,Xiphophorus variatus,32.0,24.0,8.0,8.5,wild,40.5,0.3,5,21,-98,crit,18.0,21,low,12.5,N,47,19,19,47,27,33,33.2,33.2,40.8,7.6,256.0,153.7,69.4,41.7,21,10/02/2017,Culumber and Monks 2014,doi: org/10.1111/bij.12230,,"Biological journal of the linnean Society 111,504-510",,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Anguillidae,Anguilla ,australis,Anguilla australis,21.5,12.0,9.5,14.5,wild,36.0,0.3,7,-38,175,crit,30.0,38,mid,37.5,S,-18,-47,18,47,29,33,22.8,22.8,36.4,13.6,788.8,469.2,215.9,128.4,21,5/04/2017,"Simons, 1984",,,"Species-specific responses of freshwater organisms to elevated water temperatures. Waikato Valley Authority Technical Publication 29, Hamilton. ",,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Fundulidae,Fundulus,heteroclitus,Fundulus heteroclitus macrolepidotus,34.0,22.4,11.6,8.6,wild,42.6,0.3,21,45,-61,crit,18.3,45,mid,37.5,N,52,28,28,52,24,40,7.7,18.4,35.2,16.8,705.1,429.8,195.0,118.9,22,10/02/2017,Fangue et al 2006,doi:10.1242/jeb.02260 ,,,,,,,,,,,
